emp_id,Full_Name,Department,Job_Title,hire_date,Performance_Rating,Experience_Years,Status,Work_Mode,salary,Country,City,Age,Job_Level,Hire_Year,Tenure_Years,Years_Since_Hire,Is_Active,Performance_Score,Salary_Band,Hire_Month,Hire_Quarter
EMP-02047,Miss Gina Carretero,IT,Software Developer,15-02-2015,Good,2,Resigned,Hybrid,65356,Italy,Naples,47,Mid,2015,11.5,11,0,3,Medium,2,1
EMP-02048,Mrs Bernard Carretero,Operations,Operations Manager,29-12-2014,Satisfactory,35,Active,On-site,153168,United Kingdom,Manchester,56,Junior,2014,11.6,12,1,2,High,12,4
EMP-02049,Dott. Tina Young,HR,Recruiter,14-02-2010,Good,9,Active,Hybrid,70873,Netherlands,Rotterdam,38,Senior,2010,16.5,16,1,3,Medium,2,1
EMP-02050,Dr. Sofia-Valentina Sanchez,Sales,Sales Manager,25-01-2013,Excellent,19,Active,On-site,77273,Spain,Valencia,49,Junior,2013,13.5,13,1,4,Medium,1,1
EMP-02051,Sig.Ra Lucie De Vries,Sales,Business Development,23-07-2017,Excellent,18,Active,On-site,40935,France,Paris,21,Junior,2017,9,9,1,4,Low,7,3
EMP-02052,Ernesto Renier,HR,Talent Specialist,01-08-2020,Good,17,Active,Remote,101268,Spain,Seville,33,Senior,2020,6,6,1,3,High,8,3
EMP-02053,Gilbert Erve,Operations,Operations Manager,08-11-2012,Satisfactory,34,Active,Remote,129284,United Kingdom,Paris,37,Senior,2012,13.7,14,1,2,High,11,4
EMP-02054,Dr. Tina Stiebitz,IT,DevOps Engineer,04-03-2021,Good,8,Active,Hybrid,141022,Netherlands,Amsterdam,31,Mid,2021,5.4,5,1,3,High,3,1
EMP-02055,Sarah Collin,Operations,Operations Director,25-07-2021,Good,4,Active,On-site,35000,United Kingdom,Manchester,41,Director,2021,5,5,1,3,Low,7,3
EMP-02056,Prof. Hortense Carretero,HR,HR Coordinator,27-07-2025,Satisfactory,0,Resigned,On-site,64937,France,Paris,53,Senior,2025,1,1,0,2,Medium,7,3
EMP-02057,Olivia Zwaben,Finance,Financial Analyst,12-09-2011,Good,11,Active,On-site,116946,Poland,Poznan,32,Senior,2011,14.9,15,1,3,High,9,3
EMP-02058,Bernard Besnard,Operations,Operations Analyst,27-01-2011,Good,23,Active,On-site,126285,Italy,Venice,24,Junior,2011,15.5,15,1,3,High,1,1
EMP-02059,Mr Lindsey Wilson,IT,Data Engineer,23-03-2019,Excellent,10,Resigned,On-site,35000,Germany,Cologne,44,Mid,2019,7.4,7,0,4,Low,3,1
EMP-02060,Miss Lynn Reed,Sales,Regional Lead,03-11-2023,Good,22,Active,On-site,35000,Netherlands,Amsterdam,53,Senior,2023,2.8,3,1,3,Low,11,4
EMP-02061,Dipl.-Ing. Jenny Vidal,HR,Talent Specialist,30-07-2021,Excellent,23,Active,Remote,79289,Poland,Krakow,34,Senior,2021,5,5,1,4,Medium,7,3
EMP-02062,Prof. Clara Zwaben,Finance,Financial Analyst,21-10-2017,Satisfactory,18,Active,On-site,60884,Germany,Berlin,31,Senior,2017,8.8,9,1,2,Medium,10,4
EMP-02063,Dott. Reinhold Hellevoort,HR,HR Director,06-07-2020,Good,29,Active,Hybrid,81873,Italy,Turin,43,Director,2020,6.1,6,1,3,Medium,7,3
EMP-02064,Linus Eimer,HR,Talent Specialist,14-04-2025,Needs Improvement,35,Resigned,Hybrid,145462,Netherlands,Amsterdam,54,Director,2025,1.3,1,0,1,High,4,2
EMP-02065,Ernesto Henk,Sales,Sales Manager,30-07-2016,Excellent,33,Active,Remote,119682,Germany,Hamburg,21,Mid,2016,10,10,1,4,High,7,3
EMP-02066,Olivia Henk,Operations,Operations Analyst,15-02-2008,Good,17,Active,On-site,135807,Germany,Cologne,45,Junior,2008,18.5,18,1,3,High,2,1
EMP-02067,Maartje Jennings,HR,Talent Specialist,16-04-2008,Satisfactory,10,Active,On-site,45637,France,Toulouse,49,Senior,2008,18.3,18,1,2,Low,4,2
EMP-02068,Prof. Lee Koch,Sales,Business Development,25-12-2008,Good,21,Active,On-site,79721,Poland,Poznan,59,Junior,2008,17.6,18,1,3,Medium,12,4
EMP-02069,Prof. Georges De Vries,IT,DevOps Engineer,06-09-2008,Satisfactory,4,Active,Hybrid,63388,Italy,Rome,45,Director,2008,17.9,18,1,2,Medium,9,3
EMP-02070,Dr. Valentina Wieloch,Sales,Sales Manager,14-08-2018,Good,13,Active,Hybrid,139541,Netherlands,The Hague,26,Director,2018,8,8,1,3,High,8,3
EMP-02071,Univ.Prof. Tina-Linus Bryan,HR,HR Coordinator,31-12-2023,Good,8,Resigned,Remote,79367,Spain,Valencia,50,Mid,2023,2.6,3,0,3,Medium,12,4
EMP-02072,Dipl.-Ing. Marco Baker,HR,Recruiter,05-09-2010,Excellent,27,Resigned,Remote,35000,Poland,Wroclaw,29,Director,2010,15.9,16,0,4,Low,9,3
EMP-02073,Tina Knappe,IT,System Admin,09-05-2012,Good,29,Resigned,Hybrid,87668,Germany,Hamburg,41,Junior,2012,14.2,14,0,3,Medium,5,2
EMP-02074,Clara Foster,Finance,CFO,28-11-2023,Needs Improvement,3,Active,On-site,69157,Poland,Wroclaw,35,Director,2023,2.7,3,1,1,Medium,11,4
EMP-02075,Dott. Maartje Lindner,Finance,Tax Specialist,15-01-2017,Satisfactory,15,Active,Hybrid,44205,France,Toulouse,40,Junior,2017,9.6,9,1,2,Low,1,1
EMP-02076,Lucie Jennings,HR,HR Manager,23-04-2011,Good,9,Active,Hybrid,40845,United Kingdom,Birmingham,44,Senior,2011,15.3,15,1,3,Low,4,2
EMP-02077,Olivia-Reinhold Henk,Sales,Business Development,12-06-2023,Needs Improvement,28,Active,Remote,62590,Poland,Lodz,42,Junior,2023,3.2,3,1,1,Medium,6,2
EMP-02078,Prof. Laurent Carretero,Finance,Financial Analyst,24-12-2014,Satisfactory,19,Active,On-site,59006,Italy,Venice,40,Senior,2014,11.6,12,1,2,Medium,12,4
EMP-02079,Jeanne Garcia,HR,Talent Specialist,14-08-2023,Satisfactory,13,Active,On-site,58017,Germany,Hamburg,48,Mid,2023,3,3,1,2,Medium,8,3
EMP-02080,Eleanor Wieloch,Sales,Sales Manager,12-05-2024,Good,7,Active,Remote,142700,Germany,Frankfurt,33,Director,2024,2.2,2,1,3,High,5,2
EMP-02081,Dr. Valentina Moreau,Operations,Logistics,19-10-2011,Satisfactory,17,Active,Remote,66049,France,Toulouse,42,Director,2011,14.8,15,1,2,Medium,10,4
EMP-02082,Prof. Maartje Erve,Sales,Regional Lead,14-07-2013,Satisfactory,23,Active,On-site,105486,Netherlands,Eindhoven,42,Mid,2013,13.1,13,1,2,High,7,3
EMP-02083,Dott. Gianluigi Wilson,Sales,Regional Lead,12-03-2009,Excellent,35,Active,Hybrid,114154,Poland,Warsaw,29,Junior,2009,17.4,17,1,4,High,3,1
EMP-02084,Lee Foster,Finance,Accountant,14-04-2017,Satisfactory,25,Active,Hybrid,63053,Germany,Hamburg,47,Senior,2017,9.3,9,1,2,Medium,4,2
EMP-02085,Lucas Hopkins,Finance,Financial Analyst,25-10-2013,Good,15,Resigned,On-site,62891,Poland,Lodz,29,Mid,2013,12.8,13,0,3,Medium,10,4
EMP-02086,Julia Rees,Operations,Logistics,28-10-2015,Excellent,16,Active,Remote,130831,Netherlands,Utrecht,46,Mid,2015,10.8,11,1,4,High,10,4
EMP-02087,Mrs Clara Garcia,IT,IT Manager,28-10-2011,Satisfactory,0,Active,Hybrid,53167,Poland,Lodz,32,Mid,2011,14.8,15,1,2,Low,10,4
EMP-02088,Mr Florence Trommler,IT,IT Manager,01-10-2023,Satisfactory,34,Active,Hybrid,130238,Spain,Madrid,46,Director,2023,2.9,3,1,2,High,10,4
EMP-02089,Jeanne Jennings,Finance,Accountant,15-05-2020,Excellent,16,Resigned,Remote,35000,France,Marseille,53,Junior,2020,6.2,6,0,4,Low,5,2
EMP-02090,Theodor Renier,IT,DevOps Engineer,22-11-2012,Satisfactory,32,Active,Hybrid,83952,France,Nice,27,Senior,2012,13.7,14,1,2,Medium,11,4
EMP-02091,Sig.Ra Eleanor Wirth,Finance,CFO,07-03-2012,Satisfactory,24,Active,On-site,35000,United Kingdom,Leeds,43,Director,2012,14.4,14,1,2,Low,3,1
EMP-02092,Dr. Abdul Reed,Finance,Finance Manager,06-10-2022,Good,4,Active,Hybrid,99415,Italy,Venice,36,Senior,2022,3.8,4,1,3,High,10,4
EMP-02093,William Kohler,IT,System Admin,05-03-2008,Satisfactory,15,Active,On-site,83624,France,Paris,41,Senior,2008,18.4,18,1,2,Medium,3,1
EMP-02094,Jeanne Tomas,Finance,Finance Manager,12-03-2012,Good,18,Resigned,Remote,35000,Poland,Lodz,44,Senior,2012,14.4,14,0,3,Low,3,1
EMP-02095,Mrs Lauren Diallo,IT,Software Developer,05-11-2017,Satisfactory,9,Resigned,Remote,75771,Spain,Barcelona,50,Director,2017,8.8,9,0,2,Medium,11,4
EMP-02096,Dr. Sarah Erve,Sales,Sales Manager,15-12-2016,Good,18,Resigned,On-site,76955,Poland,Wroclaw,24,Junior,2016,9.6,10,0,3,Medium,12,4
EMP-02097,Anastasia Young,Operations,Operations Manager,28-10-2018,Good,14,Active,Hybrid,63338,France,Marseille,36,Director,2018,7.8,8,1,3,Medium,10,4
EMP-02098,Lucas Jennings,Operations,Logistics,02-06-2010,Good,13,Active,Hybrid,59112,Netherlands,The Hague,46,Senior,2010,16.2,16,1,3,Medium,6,2
EMP-02099,Dr. Lynn Pincherle,Sales,Sales Executive,27-06-2019,Good,35,Active,Hybrid,52091,Germany,Cologne,32,Junior,2019,7.1,7,1,3,Low,6,2
EMP-02100,Sig.Ra Reinhold Stiebitz,IT,DevOps Engineer,13-06-2012,Satisfactory,35,Active,On-site,78841,Germany,Hamburg,35,Director,2012,14.1,14,1,2,Medium,6,2
EMP-02101,Prof. Jeanne Besnard,HR,Recruiter,10-01-2010,Good,0,Active,On-site,103633,Netherlands,Utrecht,45,Mid,2010,16.6,16,1,3,High,1,1
EMP-02102,Univ.Prof. Xavier Pincherle,HR,Recruiter,01-05-2018,Excellent,12,Active,On-site,35000,United Kingdom,Birmingham,43,Senior,2018,8.3,8,1,4,Low,5,2
EMP-02103,Lucas Wilson,Sales,Regional Lead,20-10-2009,Satisfactory,20,Resigned,On-site,143292,Spain,Seville,44,Director,2009,16.8,17,0,2,High,10,4
EMP-02104,Mr Heinz Zwaben,Finance,Financial Analyst,11-05-2023,Good,28,Active,On-site,35000,Netherlands,Eindhoven,50,Senior,2023,3.2,3,1,3,Low,5,2
EMP-02105,Hortense Tomas,Finance,Accountant,23-07-2018,Good,7,Active,Hybrid,139253,Italy,Venice,30,Director,2018,8,8,1,3,High,7,3
EMP-02106,Dott. Sara Lindner,Finance,Finance Manager,09-06-2016,Good,14,Active,On-site,66087,France,Lyon,28,Mid,2016,10.2,10,1,3,Medium,6,2
EMP-02107,Univ.Prof. Tina Foster,Sales,Regional Lead,10-02-2025,Good,20,Resigned,Hybrid,57791,United Kingdom,Manchester,26,Junior,2025,1.5,1,0,3,Medium,2,1
EMP-02108,Sig.Ra Franck Erve,IT,DevOps Engineer,10-07-2017,Good,11,Active,Remote,35000,Germany,Cologne,59,Senior,2017,9.1,9,1,3,Low,7,3
EMP-02109,Xavier Velderman,Finance,Tax Specialist,25-02-2021,Excellent,19,Active,Remote,74727,Italy,Rome,43,Senior,2021,5.4,5,1,4,Medium,2,1
EMP-02110,Lesley Rees,IT,IT Manager,16-08-2015,Good,25,Active,Remote,76986,Italy,Venice,37,Senior,2015,11,11,1,3,Medium,8,3
EMP-02111,Dr. Reinhold Edwards,Sales,Business Development,24-06-2022,Good,14,Active,On-site,85934,Netherlands,Utrecht,32,Senior,2022,4.1,4,1,3,Medium,6,2
EMP-02112,Dylan Ruggeri,Finance,Finance Manager,30-01-2010,Good,11,Active,Remote,127430,France,Lyon,43,Junior,2010,16.5,16,1,3,High,1,1
EMP-02113,Mr Florence Reed,Sales,Regional Lead,22-02-2023,Needs Improvement,19,Active,Hybrid,79393,Netherlands,Rotterdam,59,Mid,2023,3.5,3,1,1,Medium,2,1
EMP-02114,Wayne Koch,HR,HR Manager,21-04-2023,Satisfactory,0,Active,On-site,35000,Italy,Milan,55,Mid,2023,3.3,3,1,2,Low,4,2
EMP-02115,Mrs Olivia-Patricia Erve,HR,HR Manager,10-04-2010,Good,23,Resigned,Hybrid,101288,Germany,Munich,56,Senior,2010,16.3,16,0,3,High,4,2
EMP-02116,Univ.Prof. Olivia-Abdul Colas,Operations,Operations Director,20-11-2020,Satisfactory,10,Active,On-site,91430,Poland,Poznan,48,Senior,2020,5.7,6,1,2,Medium,11,4
EMP-02117,Julia Lindner,Finance,Finance Manager,03-01-2017,Excellent,23,Active,Remote,132293,Netherlands,Rotterdam,53,Junior,2017,9.6,9,1,4,High,1,1
EMP-02118,Felix Wirth,HR,HR Manager,07-08-2010,Excellent,0,Active,On-site,137671,United Kingdom,Birmingham,45,Mid,2010,16,16,1,4,High,8,3
EMP-02119,Miss Maartje Diaz,IT,Data Engineer,07-07-2015,Good,6,Active,Remote,67499,Italy,Milan,27,Junior,2015,11.1,11,1,3,Medium,7,3
EMP-02120,Reinhold Ruggeri,IT,DevOps Engineer,04-12-2019,Satisfactory,29,Active,Hybrid,118154,Poland,Warsaw,29,Senior,2019,6.7,7,1,2,High,12,4
EMP-02121,Luce Diaz,Sales,Business Development,27-03-2021,Needs Improvement,18,Active,Hybrid,117563,United Kingdom,Manchester,52,Senior,2021,5.4,5,1,1,High,3,1
EMP-02122,Dipl.-Ing. Ernesto Eimer,HR,HR Coordinator,02-10-2017,Good,28,Active,On-site,48388,United Kingdom,Birmingham,48,Senior,2017,8.8,9,1,3,Low,10,4
EMP-02123,Eleanor Eimer,HR,Talent Specialist,26-03-2016,Good,11,Resigned,Remote,110630,United Kingdom,London,47,Senior,2016,10.4,10,0,3,High,3,1
EMP-02124,Prof. Maartje Young,Operations,Supply Chain,20-02-2023,Needs Improvement,21,Active,Hybrid,85392,Germany,Hamburg,33,Senior,2023,3.5,3,1,1,Medium,2,1
EMP-02125,Miss Lee Kohler,HR,HR Manager,09-05-2017,Good,0,Active,Hybrid,92452,Italy,Turin,32,Mid,2017,9.2,9,1,3,Medium,5,2
EMP-02126,Valentina-Eleanor Kohler,Finance,Accountant,31-05-2024,Good,14,Active,Hybrid,84267,Netherlands,Utrecht,47,Junior,2024,2.2,2,1,3,Medium,5,2
EMP-02127,Lisanne-Tina Colas,Operations,Operations Director,19-04-2024,Good,24,Active,On-site,35683,Italy,Turin,26,Mid,2024,2.3,2,1,3,Low,4,2
EMP-02128,Mr Anna Eimer,IT,Data Engineer,15-06-2023,Good,14,Active,Remote,68751,Italy,Turin,29,Junior,2023,3.1,3,1,3,Medium,6,2
EMP-02129,Dr. Andree-Abdul Rees,HR,HR Coordinator,09-11-2008,Good,30,Active,Hybrid,135162,Germany,Munich,45,Junior,2008,17.7,18,1,3,High,11,4
EMP-02130,Mr Theodor Vidal,Finance,CFO,30-07-2015,Excellent,28,Active,Remote,49582,Spain,Madrid,47,Mid,2015,11,11,1,4,Low,7,3
EMP-02131,Mr Linus Velderman,HR,HR Director,05-10-2013,Good,13,Active,On-site,119176,United Kingdom,London,53,Director,2013,12.8,13,1,3,High,10,4
EMP-02132,Dipl.-Ing. Felix Schmidt,Operations,Operations Analyst,18-04-2012,Satisfactory,11,Active,On-site,53098,Netherlands,Amsterdam,46,Mid,2012,14.3,14,1,2,Low,4,2
EMP-02133,Dr. Theodor Schmidt,IT,DevOps Engineer,19-06-2013,Good,20,Active,On-site,35000,Netherlands,Utrecht,40,Director,2013,13.1,13,1,3,Low,6,2
EMP-02134,Sarah Rossi,Sales,Business Development,19-10-2017,Good,13,Active,Remote,59056,Poland,Lodz,37,Senior,2017,8.8,9,1,3,Medium,10,4
EMP-02135,Theodor Coolen,HR,Recruiter,09-12-2016,Good,8,Active,On-site,48107,Germany,Cologne,32,Junior,2016,9.7,10,1,3,Low,12,4
EMP-02136,Wayne Schmidt,Finance,Accountant,17-04-2017,Excellent,24,Active,On-site,36174,Italy,Venice,41,Director,2017,9.3,9,1,4,Low,4,2
EMP-02137,Andree Wirth,Operations,Logistics,19-02-2015,Satisfactory,26,Active,On-site,35000,France,Toulouse,30,Director,2015,11.5,11,1,2,Low,2,1
EMP-02138,Gina Edwards,HR,Recruiter,17-09-2021,Satisfactory,0,Active,On-site,109887,Italy,Rome,43,Mid,2021,4.9,5,1,2,High,9,3
EMP-02139,Dipl.-Ing. Andree Wirth,Finance,Tax Specialist,08-05-2021,Good,35,Active,Hybrid,123040,Poland,Lodz,29,Junior,2021,5.2,5,1,3,High,5,2
EMP-02140,Mrs Micha-Jeanne Foster,IT,Data Engineer,08-10-2015,Good,30,Active,On-site,35000,Germany,Frankfurt,45,Mid,2015,10.8,11,1,3,Low,10,4
EMP-02141,Mrs Marco Trommler,Sales,Regional Lead,09-12-2019,Good,17,Active,On-site,155765,Poland,Wroclaw,51,Junior,2019,6.7,7,1,3,High,12,4
EMP-02142,Lynn-Marco Green,Operations,Operations Director,05-10-2009,Satisfactory,13,Active,Remote,39272,Poland,Wroclaw,34,Director,2009,16.8,17,1,2,Low,10,4
EMP-02143,Heinz Stiebitz,HR,HR Coordinator,12-04-2016,Satisfactory,23,Active,Remote,53045,France,Lyon,59,Junior,2016,10.3,10,1,2,Low,4,2
EMP-02144,Mrs Patricia Zwaben,Operations,Logistics,05-01-2022,Good,11,Resigned,Hybrid,69703,Netherlands,Amsterdam,37,Mid,2022,4.6,4,0,3,Medium,1,1
EMP-02145,Sarah Rossi,Operations,Supply Chain,10-07-2008,Satisfactory,1,Resigned,Remote,93580,Italy,Naples,33,Senior,2008,18.1,18,0,2,Medium,7,3
EMP-02146,Miss Laurent Moulin,IT,DevOps Engineer,01-06-2016,Good,34,Active,Remote,35000,Italy,Venice,39,Senior,2016,10.2,10,1,3,Low,6,2
EMP-02147,Dr. Marco Koch,Operations,Operations Director,23-11-2012,Excellent,22,Active,Remote,122763,Spain,Barcelona,38,Senior,2012,13.7,14,1,4,High,11,4
EMP-02148,Dr. Franck Pincherle,Operations,Operations Analyst,14-03-2025,Good,23,Active,On-site,98198,Germany,Frankfurt,46,Senior,2025,1.4,1,1,3,High,3,1
EMP-02149,Miss Wayne Trommler,IT,Data Engineer,18-05-2017,Good,13,Active,Remote,144629,United Kingdom,Leeds,35,Mid,2017,9.2,9,1,3,High,5,2
EMP-02150,Univ.Prof. Maartje Lindner,HR,Talent Specialist,28-05-2023,Good,12,Active,Hybrid,35000,Poland,Poznan,37,Junior,2023,3.2,3,1,3,Low,5,2
EMP-02151,Miss Lauren Koch,Sales,Sales Director,05-02-2019,Satisfactory,20,Active,On-site,57332,Spain,Barcelona,38,Director,2019,7.5,7,1,2,Medium,2,1
EMP-02152,Dipl.-Ing. Olivia Wieloch,Operations,Logistics,21-12-2016,Good,17,Active,Hybrid,35000,United Kingdom,Birmingham,44,Mid,2016,9.6,10,1,3,Low,12,4
EMP-02153,Dipl.-Ing. Jeanne Gough,IT,IT Manager,12-11-2011,Good,15,Resigned,On-site,85596,United Kingdom,Leeds,38,Mid,2011,14.7,15,0,3,Medium,11,4
EMP-02154,Mr Gilbert Baker,HR,HR Manager,15-03-2017,Good,30,Active,Hybrid,57707,France,Marseille,32,Senior,2017,9.4,9,1,3,Medium,3,1
EMP-02155,Dr. Nigel Bryan,Sales,Business Development,16-04-2019,Satisfactory,17,Resigned,On-site,57032,Italy,Milan,45,Mid,2019,7.3,7,0,2,Medium,4,2
EMP-02156,Ernesto Green,Finance,CFO,11-01-2022,Good,16,Active,On-site,46657,Netherlands,The Hague,39,Senior,2022,4.6,4,1,3,Low,1,1
EMP-02157,Linus Schmidt,IT,System Admin,02-09-2022,Satisfactory,17,Active,On-site,104573,United Kingdom,Leeds,32,Senior,2022,3.9,4,1,2,High,9,3
EMP-02158,Dipl.-Ing. Lucie Pincherle,IT,IT Manager,08-04-2018,Good,19,Resigned,Hybrid,76781,United Kingdom,Birmingham,57,Mid,2018,8.3,8,0,3,Medium,4,2
EMP-02159,Hortense Henk,Finance,Financial Analyst,28-03-2015,Satisfactory,24,Active,Remote,66658,Italy,Turin,35,Mid,2015,11.4,11,1,2,Medium,3,1
EMP-02160,Sig.Ra Linus Eimer,Operations,Operations Analyst,19-04-2018,Good,18,Terminated,On-site,88486,Italy,Turin,37,Mid,2018,8.3,8,0,3,Medium,4,2
EMP-02161,Mrs Annamaria Eimer,HR,HR Coordinator,21-03-2019,Satisfactory,31,Active,Hybrid,49378,France,Lyon,52,Senior,2019,7.4,7,1,2,Low,3,1
EMP-02162,Dipl.-Ing. Jeanne Pincherle,HR,HR Coordinator,28-06-2013,Good,30,Active,Hybrid,121247,Germany,Frankfurt,44,Senior,2013,13.1,13,1,3,High,6,2
EMP-02163,Laurent-Patricia Baker,Finance,CFO,28-08-2019,Satisfactory,13,Active,On-site,103888,Italy,Milan,53,Mid,2019,6.9,7,1,2,High,8,3
EMP-02164,Univ.Prof. Wayne Diaz,HR,HR Manager,19-01-2020,Satisfactory,9,Active,Hybrid,39725,France,Paris,47,Mid,2020,6.5,6,1,2,Low,1,1
EMP-02165,Prof. Lauren Harris,HR,HR Coordinator,13-10-2018,Good,32,Active,On-site,48593,Poland,Poznan,43,Senior,2018,7.8,8,1,3,Low,10,4
EMP-02166,Olivia De Vries,IT,System Admin,06-04-2024,Good,23,Active,Hybrid,114330,Spain,Bilbao,46,Junior,2024,2.3,2,1,3,High,4,2
EMP-02167,Mr Gina Wirth,Finance,Accountant,27-07-2022,Excellent,17,Active,Hybrid,55735,Germany,Cologne,22,Junior,2022,4,4,1,4,Medium,7,3
EMP-02168,Florence Rossi,Operations,Operations Analyst,01-01-2021,Satisfactory,15,Active,Remote,38173,Italy,Naples,22,Mid,2021,5.6,5,1,2,Low,1,1
EMP-02169,Dott. Sofia Lindner,Sales,Business Development,15-08-2015,Good,2,Active,Remote,110811,Spain,Barcelona,52,Senior,2015,11,11,1,3,High,8,3
EMP-02170,Univ.Prof. Hortense Tomas,Finance,Financial Analyst,27-05-2015,Good,0,Active,Remote,129611,Germany,Hamburg,45,Mid,2015,11.2,11,1,3,High,5,2
EMP-02171,Mrs Anna Rossi,HR,HR Manager,27-06-2013,Excellent,15,Active,Remote,47371,United Kingdom,London,38,Senior,2013,13.1,13,1,4,Low,6,2
EMP-02172,William Schmidt,Operations,Logistics,06-02-2018,Excellent,20,Resigned,Remote,89909,Germany,Frankfurt,45,Junior,2018,8.5,8,0,4,Medium,2,1
EMP-02173,Reinhold-Bertrand Zwaben,IT,IT Manager,14-09-2019,Good,22,Resigned,On-site,126601,Spain,Valencia,34,Mid,2019,6.9,7,0,3,High,9,3
EMP-02174,Sig.Ra Maartje Diaz,Finance,Financial Analyst,13-07-2014,Good,25,Active,On-site,96146,Netherlands,The Hague,28,Junior,2014,12.1,12,1,3,High,7,3
EMP-02175,Dr. Valentina Diaz,Sales,Regional Lead,12-11-2017,Good,23,Active,Remote,72658,Italy,Naples,36,Mid,2017,8.7,9,1,3,Medium,11,4
EMP-02176,Dott. Olivia Zwaben,HR,Recruiter,16-08-2021,Needs Improvement,35,Active,On-site,152310,France,Paris,48,Mid,2021,5,5,1,1,High,8,3
EMP-02177,Valentina Trommler,Sales,Sales Manager,29-01-2021,Needs Improvement,23,Active,Remote,130884,Netherlands,Utrecht,47,Senior,2021,5.5,5,1,1,High,1,1
EMP-02178,Eckehard Jennings,IT,IT Manager,19-09-2024,Excellent,19,Active,On-site,80247,Spain,Valencia,42,Junior,2024,1.9,2,1,4,Medium,9,3
EMP-02179,Mr Hortense Pincherle,IT,IT Manager,20-09-2015,Satisfactory,12,Active,On-site,98548,Italy,Venice,38,Mid,2015,10.9,11,1,2,High,9,3
EMP-02180,Dipl.-Ing. Theodor Rees,Finance,Tax Specialist,23-06-2016,Good,35,Active,Hybrid,60372,United Kingdom,Edinburgh,23,Mid,2016,10.1,10,1,3,Medium,6,2
EMP-02181,Prof. Sofia Killer,Operations,Operations Director,07-12-2011,Good,12,Terminated,On-site,42598,Poland,Warsaw,36,Mid,2011,14.7,15,0,3,Low,12,4
EMP-02182,Lindsey Young,Finance,Finance Manager,15-01-2013,Needs Improvement,35,Terminated,On-site,35000,Germany,Berlin,56,Junior,2013,13.6,13,0,1,Low,1,1
EMP-02183,Lee Erve,Operations,Operations Manager,13-09-2025,Satisfactory,4,Active,On-site,72078,France,Toulouse,46,Mid,2025,0.9,1,1,2,Medium,9,3
EMP-02184,Julia Wirth,Finance,Financial Analyst,09-04-2008,Good,19,Active,On-site,84269,Netherlands,Eindhoven,51,Mid,2008,18.3,18,1,3,Medium,4,2
EMP-02185,Sig.Ra Nigel Rees,Finance,Tax Specialist,24-11-2022,Satisfactory,0,Active,On-site,147464,Spain,Valencia,33,Mid,2022,3.7,4,1,2,High,11,4
EMP-02186,Theodor-Micha Denis,HR,HR Manager,16-08-2024,Satisfactory,21,Active,On-site,35000,Italy,Venice,28,Senior,2024,2,2,1,2,Low,8,3
EMP-02187,Univ.Prof. Georges Stiebitz,HR,HR Manager,24-07-2013,Satisfactory,4,Active,On-site,112353,Spain,Madrid,33,Mid,2013,13,13,1,2,High,7,3
EMP-02188,Dott. Dex Pages,Sales,Regional Lead,20-06-2023,Satisfactory,13,Active,On-site,80405,France,Toulouse,40,Senior,2023,3.1,3,1,2,Medium,6,2
EMP-02189,Reinhold Knappe,HR,Recruiter,18-01-2010,Excellent,15,Active,On-site,135319,United Kingdom,London,55,Mid,2010,16.6,16,1,4,High,1,1
EMP-02190,Sig.Ra Anna Wilson,Finance,CFO,13-05-2009,Good,24,Active,Hybrid,181688,Spain,Seville,51,Director,2009,17.2,17,1,3,High,5,2
EMP-02191,Dr. Gianluigi Eimer,Finance,Financial Analyst,16-03-2010,Good,10,Active,On-site,119328,France,Toulouse,31,Mid,2010,16.4,16,1,3,High,3,1
EMP-02192,Reinhold Henk,HR,HR Manager,23-09-2018,Good,23,Active,Hybrid,63901,Italy,Milan,48,Senior,2018,7.9,8,1,3,Medium,9,3
EMP-02193,Mrs Lucie-Gilbert Trommler,Operations,Operations Analyst,02-06-2021,Good,33,Active,Remote,86299,Spain,Barcelona,41,Mid,2021,5.2,5,1,3,Medium,6,2
EMP-02194,Gilbert Hellevoort,Operations,Supply Chain,24-02-2024,Excellent,16,Active,Remote,172809,Italy,Venice,53,Junior,2024,2.5,2,1,4,High,2,1
EMP-02195,Dr. Olivia Rossi,Operations,Operations Manager,26-03-2018,Good,28,Active,On-site,57824,Italy,Rome,22,Senior,2018,8.4,8,1,3,Medium,3,1
EMP-02196,Dr. Lee Wieloch,HR,HR Director,16-05-2015,Satisfactory,34,Resigned,On-site,94658,Germany,Berlin,56,Director,2015,11.2,11,0,2,Medium,5,2
EMP-02197,Dex Denis,Finance,Tax Specialist,01-08-2013,Satisfactory,17,Active,Hybrid,59077,Spain,Valencia,41,Mid,2013,13,13,1,2,Medium,8,3
EMP-02198,Miss Morena Hellevoort,HR,HR Coordinator,20-12-2024,Excellent,11,Active,Hybrid,49857,France,Lyon,29,Senior,2024,1.6,2,1,4,Low,12,4
EMP-02199,Anna Killer,Operations,Operations Analyst,13-02-2019,Good,25,Active,Remote,69017,Germany,Hamburg,36,Mid,2019,7.5,7,1,3,Medium,2,1
EMP-02200,Univ.Prof. Felix Tomas,Finance,CFO,09-12-2017,Good,6,Active,On-site,35000,United Kingdom,Edinburgh,54,Director,2017,8.7,9,1,3,Low,12,4
EMP-02201,Dipl.-Ing. Lisanne Tomas,Finance,Tax Specialist,09-02-2025,Needs Improvement,21,Active,On-site,79752,United Kingdom,London,35,Mid,2025,1.5,1,1,1,Medium,2,1
